"","V1","V2"
"167",1998,0.376644530611827
"168",1998,0.381967765636616
"169",1998,0.420161504856059
"170",1998,0.43741748259538
"171",1998,0.392577197441139
"172",1998,0.45965012750452
"173",1998,0.428489797629994
"174",1998,0.454821102909522
"175",1998,0.500265129860843
"176",1998,0.486870086982397
"177",1998,0.449302511367945
"178",1998,0.502130567728604
"179",1998,0.502292186664609
"180",1998,0.2891482370173
"181",1998,0.41527844750264
"182",1998,0.53882218806922
"183",1998,0.420532789671769
"184",1998,0.488868727771042
"185",1998,0.392642464881211
"186",1998,0.540153938751065
"187",1998,0.502180266593232
"188",1998,0.383185020178257
"189",1998,0.540018776403028
"190",1998,0.458408647203461
"191",1998,0.514065443422683
"192",1998,0.526232038890064
"193",1998,0.536231910109543
"194",1998,0.456585272617373
"195",1998,0.519711833380336
"196",1998,0.401483429271159
"197",1998,0.508196230294401
"198",1998,0.513578222205836
"199",1998,0.493875649842622
"200",1998,0.609170064718716
"201",1998,0.442794655836348
"202",1998,0.482954220173782
"203",1998,0.512886290211483
"204",1998,0.551277415978339
"205",1998,0.432622611396957
"206",1998,0.499319660014068
"207",1998,0.847345886940487
"208",1998,0.409539262282401
"209",1998,0.545158238256969
"210",1998,0.550211563794519
"211",1998,0.550919506392084
"212",1998,0.475521586459301
"213",1998,0.392876787260401
"214",1998,0.466786780063083
"215",1998,0.37632700991317
"216",1998,0.594746779390485
"217",1998,0.534389837891625
"218",1998,0.49411023697671
"219",1998,0.593306487670202
"220",1998,0.440967677271051
"221",1998,0.489372060598366
"222",1998,0.436048489666806
"223",1998,0.482517565159289
"224",1998,0.382440333287555
"225",1998,0.5209251437641
"226",1998,0.423898535107056
"227",1998,0.424382533590716
"228",1998,0.485494332936045
"229",1998,0.417279453600474
"230",1998,0.454397390514708
"231",1998,0.45867309709834
"232",1998,0.43880641231543
"233",1998,0.444419623553247
"234",1998,0.407848336400654
"235",1998,0.428596930654371
"236",1998,0.436712718426682
"237",1998,0.504894972501361
"238",1998,0.431243732900403
"239",1998,0.554916643707969
"240",1998,0.466393603104408
"241",1998,0.420185783371333
"242",1998,0.497519316892819
"243",1998,0.517527221727022
"244",1998,0.407231153318372
"245",1998,0.458163698005378
"246",1998,0.438273838442257
"247",1998,0.432811971332318
"248",1998,0.613423371188487
"249",1998,0.530932071921291
"250",1998,0.473419103821406
"251",1998,0.580434828616336
"252",1998,0.488426259975946
"253",1998,0.39538109151494
"254",1998,0.476894871701396
"255",1998,0.468900253057853
"256",1998,0.563435700898226
"257",1998,0.634724476380695
"258",1998,0.434101652716607
"259",1998,0.423653603080946
"260",1998,0.432060052519236
"261",1998,0.521329623128129
"262",1998,0.445842425653337
"263",1998,0.551905654591897
"264",1998,0.422924179106479
"265",1998,0.453640013820913
"266",1998,0.848432512310737
"267",1998,0.485416903319598
"268",1998,0.503952187515926
"269",1998,0.49333724343362
"270",1998,0.573927989370937
"271",1998,0.450531746553841
"272",1998,0.476881883134235
"273",1998,0.466363713696015
"274",1998,0.472587410957089
"275",1998,0.374468897768941
"276",1998,0.647091217854737
"277",1998,0.515234701136539
"278",1998,0.380014736593953
"279",1998,0.498638308640965
"280",1998,0.332366100338666
"281",1998,0.457576180507772
"282",1998,0.532312374472497
"283",1998,0.549232933824828
"284",1998,0.406117365194486
"285",1998,0.521612774318281
"286",1998,0.437204412226488
"287",1998,0.501699702669313
"288",1998,0.487574946394716
"289",1998,0.511914641665528
"290",1998,0.474519868101945
"291",1998,0.454551571580781
"292",1998,0.473288560947009
"293",1998,0.471873301635692
"294",1998,0.472878807225219
"295",1998,0.453079848822956
"296",1998,0.39919851992222
"297",1998,0.542947519673539
"298",1998,0.565162749111328
"299",1998,0.508187503173927
"300",1998,0.55636896847593
"301",1998,0.486511130211945
"302",1998,0.531744904058712
"303",1998,0.437015200041831
"304",1998,0.527177983810585
"305",1998,0.45170584714031
"306",1998,0.404311351148086
"307",1998,0.430138342428929
"308",1998,0.504738788430758
"309",1998,0.480216795859887
"310",1998,0.493617295262163
"311",1998,0.48994223218328
"312",1998,0.436838779700479
"313",1998,0.589163736058766
"314",1998,0.434035571402364
"315",1998,0.485351245651269
"316",1998,0.517652784919726
"317",1998,0.457364066010616
"318",1998,0.479378843882102
"319",1998,0.456698573830283
"320",1998,0.552669079709233
"321",1998,0.546496713416982
"322",1998,0.433064720180425
"323",1998,0.446799366583335
"324",1998,0.527487687757298
"325",1998,0.461746998080966
"326",1998,0.538069409984724
"327",1998,0.497105358127102
"328",1998,0.591880736682059
"329",1998,0.496427597186189
"330",1998,0.356888942661526
"331",1998,0.541572331633387
"332",1998,0.5439833827421
"333",1998,0.495880450037386
"334",1998,0.612975902890931
"335",1998,0.813219375273355
"336",1998,0.523081598643624
"337",1998,0.549978905778382
"338",1998,0.500802730174931
"339",1998,0.461099473782556
"340",1998,0.455112593821682
"341",1998,0.496778797999548
"342",1998,0.518173389464616
"343",1998,0.419266239047632
"344",1998,0.434069579234333
"345",1998,0.471561421409647
"346",1998,0.482515999463527
"347",1998,0.413005911747799
"348",1998,0.499843439408668
"349",1998,0.493317304760719
"350",1998,0.499606743591741
"351",1998,0.492409076647553
"352",1998,0.487451057434925
"353",1998,0.464598577305903
"354",1998,0.515070907729411
"355",1998,0.600365130510555
"356",1998,0.502936886385536
"357",1998,0.624574462163891
"358",1998,0.448217762435866
"359",1998,0.436492970116881
"360",1998,0.482591804794746
"361",1998,0.522712885192591
"362",1998,0.558132225566177
"363",1998,0.464584571273256
"364",1998,0.489194529532758
"365",1998,0.386319010815121
"366",1998,0.433359019000146
"367",1998,0.413083629219035
"368",1998,0.402575921572434
"369",1998,0.511830536714032
"370",1998,0.512351746090156
"371",1998,0.429081523653109
"372",1998,0.857653407020302
"373",1998,0.483441366239701
"374",1998,0.483173124067969
"375",1998,0.466902104422535
"376",1998,0.506593841387365
"377",1998,0.467461570724999
"378",1998,0.505643185980135
"379",1998,0.617448356462194
"380",1998,0.434725836877836
"381",1998,0.506061127438147
"382",1998,0.485081273251565
"383",1998,0.512045495343436
"384",1998,0.586408198451854
"385",1998,0.210728869817264
"386",1998,0.494010557784373
"387",1998,0.460897224217936
"388",1998,0.575751843787582
"389",1998,0.464185089245934
"390",1998,0.549604213730511
"391",1998,0.463612924533091
"392",1998,0.420312490939715
"393",1998,0.387145751195874
"394",1998,0.426368939996141
"395",1998,0.525411226724729
"396",1998,0.414658281810982
"397",1998,0.425507965203579
"398",1998,0.472138442920001
"399",1998,0.435623213910621
"400",1998,0.490958269877302
"401",1998,0.476575193520867
"402",1998,0.474984777795942
"403",1998,0.493778099903032
"404",1998,0.435664778725826
"405",1998,0.487380981087125
"406",1998,0.405769872162116
"407",1998,0.40700647085343
"408",1998,0.554170978566437
"409",1998,0.459208768922996
"410",1998,0.435521249489791
"411",1998,0.540478233497052
"412",1998,0.879870422893775
"413",1998,0.533565082823796
"414",1998,0.424143556223648
"415",1998,0.526427726853305
"416",1998,0.480177241387899
"417",1998,0.543517582234214
"418",1998,0.468271573053759
"419",1998,0.425207962346304
"420",1998,0.548532841691144
"421",1998,0.437479695372416
"422",1998,0.396699653320538
"423",1998,0.4378029241482
"424",1998,0.425761863892762
"425",1998,0.577294323469839
"426",1998,0.411404526232671
"427",1998,0.569515024540549
"428",1998,0.614149284623135
"429",1998,0.491994126362908
"430",1998,0.476701504628146
"431",1998,0.45965249539585
"432",1998,0.443519832843924
"433",1998,0.504565499465363
"434",1998,0.426556978359007
"435",1998,0.451904680914013
"436",1998,0.495701143945055
"437",1998,0.511942874618672
"438",1998,0.534860190037333
"439",1998,0.561000929107981
"440",1998,0.371347070928669
"441",1998,0.536628728740822
"442",1998,0.431103126792641
"443",1998,0.485794878267876
"444",1998,0.522511867336661
"445",1998,0.431543870808292
"446",1998,0.367969399934687
"447",1998,0.447837498439304
"448",1998,0.478219060411905
"449",1998,0.441624186226265
"450",1998,0.524726434026839
"451",1998,0.352467240232797
"452",1998,0.452716176881455
"453",1998,0.333056779995111
"454",1998,0.52935862919339
"455",1998,0.442531897855906
"456",1998,0.472630619632762
"457",1998,0.487094931567971
"458",1998,0.383625854212545
"459",1998,0.482582420406266
"460",1998,0.532081011095435
"461",1998,0.576526334110348
"462",1998,0.465361995338658
"463",1998,0.481685391457027
"464",1998,0.459940003993391
"465",1998,0.516369718360951
"466",1998,0.523083765500767
"467",1998,0.576498600253904
"468",1998,0.446060841344334
"469",1998,0.561284735570472
"470",1998,0.446060841344334
"471",1998,0.428789743145105
"472",1998,0.591809387629405
"473",1998,0.542110311721716
"474",1998,0.479889909270471
"475",1998,0.444712536713532
"476",1998,0.506809482254127
"477",1998,0.467809170706628
"478",1998,0.490014968575708
"479",1998,0.523693585324838
"480",1998,0.554298669016346
"481",1998,0.460226589336936
"482",1998,0.923801717347529
"483",1998,0.400978946189637
"484",1998,0.427473340299118
"485",1998,0.394266169445229
"486",1998,0.449288150548283
"487",1998,0.482555998822262
"488",1998,0.462235198534463
"489",1998,0.482782239998106
"490",1998,0.416587010085512
"491",1998,0.430009802210614
"492",1998,0.483455120343385
"493",1998,0.46000815609149
"494",1998,0.520363828044704
"495",1998,0.490397891538853
"496",1998,0.449232102014019
"497",1998,0.443827866275826
"498",1998,0.551737564778741
"499",1998,0.372842430700371
"500",1998,0.421338592463007
"501",1998,0.440637666704816
"502",1998,0.535887269218503
"503",1998,0.442038893305478
"504",1998,0.152705636629963
"505",1998,0.501675322020138
"506",1998,0.48139781258066
"507",1998,0.39786330033514
"508",1998,0.382417811354065
"509",1998,0.543484273827488
"510",1998,0.505228979822498
"511",1998,0.505304208579989
"512",1998,0.457909590557782
"513",1998,0.524356657781916
"514",1998,0.428129135395265
"515",1998,0.5572725247038
"516",1998,0.421443060381862
"517",1998,0.38053097691813
"518",1998,0.31553849904139
"519",1998,0.464323266117311
"520",1998,0.489142852027218
"521",1998,0.547773436280252
"522",1998,0.366295534168608
"523",1998,0.434611063883117
"524",1998,0.490318098431686
"525",1998,0.479855670291171
"526",1998,0.499301109835324
"527",1998,0.416639527022057
"528",1998,0.470109920339753
"529",1998,0.516487115419098
"530",1998,0.449665894510762
"531",1998,0.46130974178876
"532",1998,0.360200986818466
"533",1998,0.4977934931797
"534",1998,0.474128361709447
"535",1998,0.473046717181786
"536",1998,0.589860204903784
"537",1998,0.432255895355834
"538",1998,0.410847704306952
"539",1998,0.459589046182766
"540",1998,0.193335963574514
"541",1998,0.540539121192017
"542",1998,0.623259405871853
"543",1998,0.377466630391516
"544",1998,0.408336982408148
"545",1998,0.474933192754929
"546",1998,0.484740171586892
"547",1998,0.201576342936625
"548",1998,0.42186835669784
"549",1998,0.38347114949965
"550",1998,0.484030257178031
"551",1998,0.367828271260912
"552",1998,0.44587820621416
"553",1998,0.461030407331099
"554",1998,0.51469514283224
"555",1998,0.441119945389362
"556",1998,0.402073040608194
"557",1998,0.475285635770191
"558",1998,0.529873589851518
"559",1998,0.519857320113365
"560",1998,0.476104950654972
"561",1998,0.502583461775109
"562",1998,0.53048962129011
"563",1998,0.537364767170934
"564",1998,0.484559124001852
"565",1998,0.463953372156803
"566",1998,0.460572567981458
"567",1998,0.531656809654475
"568",1998,0.467047351359326
"569",1998,0.532078638954325
"570",1998,0.455702298133238
"571",1998,0.438675050923625
"572",1998,0.542416816500489
"573",1998,0.457688786766392
"574",1998,0.465001310402987
"575",1998,0.207570230368375
"576",1998,0.519802472024776
"577",1998,0.495691167836789
"578",1998,0.185900281560853
"579",1998,0.51298961907174
"580",1998,0.604288284155014
"581",1998,0.813219375273355
"582",1998,0.361293935778341
"583",1998,0.470905305535998
"584",1998,0.35719277785044
"585",1998,0.54198038646613
"586",1998,0.451502344518836
"587",1998,0.521288955283409
"588",1998,0.425864988720204
"589",1998,0.338177590629849
"590",1998,0.687829732717528
"591",1998,0.5270744736022
"592",1998,0.515802440488679
"593",1998,0.571367188245414
"594",1998,0.493714585144536
"595",1998,0.384969629076237
"596",1998,0.479994556167771
"597",1998,0.382116159248202
"598",1998,0.520439050428553
"599",1998,0.279442860332275
"600",1998,0.582463351196583
"601",1998,0.477019838748029
"602",1998,0.591942553302901
"603",1998,0.390341302921211
"604",1998,0.448890582862458
"605",1998,0.424067187898285
"606",1998,0.497919860376372
"607",1998,0.462509702857483
"608",1998,0.529332124937984
"609",1998,0.320639162425397
"610",1998,0.597000934009648
"611",1998,0.492845154639798
"612",1998,0.507430991542046
"613",1998,0.474020486053269
"614",1998,0.381106626945486
"615",1998,0.456638159686945
"616",1998,0.449836736678333
"617",1998,0.55976978345388
"618",1998,0.44441795639887
"619",1998,0.433238677503339
"620",1998,0.428337116795556
"621",1998,0.482430003164931
"622",1998,0.512081965558065
"623",1998,0.527675030833673
"624",1998,0.456670084330177
"625",1998,0.426974512152393
"626",1998,0.436590510522815
"627",1998,0.518867507013742
"628",1998,0.528836456814238
"629",1998,0.482116374391879
"630",1998,0.474813370639221
"631",1998,0.42331402202633
"632",1998,0.501504013583604
"633",1998,0.532339466464275
"634",1998,0.45334880763796
"635",1998,0.35892663723241
"636",1998,0.414653620577176
"637",1998,0.593138899210499
"638",1998,0.491266899153064
"639",1998,0.466581229460859
"640",1998,0.507675103206233
"641",1998,0.45943670900162
"642",1998,0.531659350185816
"643",1998,0.414015917424395
"644",1998,0.488003505694932
"645",1998,0.449041219403495
"646",1998,0.416288363986707
"647",1998,0.460921028799055
"648",1998,0.463385196604706
"649",1998,0.453787742262508
"650",1998,0.378411499948922
"651",1998,0.489120268555385
"652",1998,0.429876111177901
"653",1998,0.337611688638977
"654",1998,0.487031306755492
"655",1998,0.507992299218557
"656",1998,0.538516140263208
"657",1998,0.505830385392438
"658",1998,0.625645721055394
"659",1998,0.475809443445217
"660",1998,0.544816057466026
"661",1998,0.407635666519459
"662",1998,0.454516726503051
"663",1998,0.471013990952179
"664",1998,0.554121285860447
"665",1998,0.499456682498301
"666",1998,0.55057206608184
"667",1998,0.527505810950581
"668",1998,0.461771481065674
"669",1998,0.5626932501471
"670",1998,0.48814702155722
"671",1998,0.498660721544298
"672",1998,0.422987506415072
"673",1998,0.510484731196609
"674",1998,0.362804084008161
"675",1998,0.399507844034172
"676",1998,0.435783391003773
"677",1998,0.436796894407176
"678",1998,0.486323641915003
"679",1998,0.447160737451616
"680",1998,0.470426082792382
"681",1998,0.437496099590756
"682",1998,0.375881961727555
"683",1998,0.505537172979383
"684",1998,0.457548916837958
"685",1998,0.471662801203075
"686",1998,0.462689416438664
"687",1998,0.541645981469197
"688",1998,0.506457856543306
"689",1998,0.566803559610029
"690",1998,0.486332822505201
"691",1998,0.456002044538432
"692",1998,0.552480504990021
"693",1998,0.428293863768139
"694",1998,0.474615000735776
"695",1998,0.446004658370047
"696",1998,0.535693816256002
"697",1998,0.468180242763258
"698",1998,0.506543876399331
"699",1998,0.426341687993224
"700",1998,0.430934247428859
"701",1998,0.498838351059918
"702",1998,0.448294248543114
"703",1998,0.337736817735902
"704",1998,0.476343659024307
"705",1998,0.496311621563423
"706",1998,0.473870044016862
"707",1998,0.30001802373012
"708",1998,0.515101014682159
"709",1998,0.450473904348456
"710",1998,0.574348666209856
"711",1998,0.592365204155786
"712",1998,0.64867329364623
"713",1998,0.50308303613838
"714",1998,0.524466252601524
"715",1998,0.494290521577933
"716",1998,0.495571297276185
"717",1998,0.564444366189894
"718",1998,0.504583024748324
"719",1998,0.594150133590323
"720",1998,0.465669634003692
"721",1998,0.415237785752318
"722",1998,0.443836407718483
"723",1998,0.534481677218829
"724",1998,0.470773772230924
"725",1998,0.453723545669049
"726",1998,0.421691851115757
"727",1998,0.457779000598794
"728",1998,0.483809566479145
"729",1998,0.552022389626555
"730",1998,0.522725485467364
"731",1998,0.453209825538363
"732",1998,0.466633785125225
"733",1998,0.564298202305931
"734",1998,0.480395776087129
"735",1998,0.434306678799556
"736",1998,0.482698202754769
"737",1998,0.24229400860839
"738",1998,0.481447704436411
"739",1998,0.474121696787486
"740",1998,0.424056822071014
"741",1998,0.504486727666469
"742",1998,0.423397831315107
"743",1998,0.299654693682482
"744",1998,0.376713750713011
"745",1998,0.488426259975946
"746",1998,0.848432512310737
"747",1998,0.645888534422658
"748",1998,0.453454702120457
"749",1998,0.459289096304417
"750",1998,0.500910940341983
"751",1998,0.521105708140816
"752",1998,0.426173282899077
"753",1998,0.411440933856741
"754",1998,0.468627336912022
"755",1998,0.515901412882782
"756",1998,0.486009682844888
"757",1998,0.465177911314638
"758",1998,0.48447572381224
"759",1998,0.50681727700519
"760",1998,0.468753701813756
"761",1998,0.556641148411452
"762",1998,0.496350661357696
"763",1998,0.51673740081805
"764",1998,0.560779077784169
"765",1998,0.489583122668269
"766",1998,0.517153905142451
"767",1998,0.46096412975761
"768",1998,0.444117678011936
"769",1998,0.544292572071715
"770",1998,0.529819521790665
"771",1998,0.49240450586465
"772",1998,0.378101351699363
"773",1998,0.488426259975946
"774",1998,0.534629137877544
"775",1998,0.464049265657272
"776",1998,0.402367612658841
"777",1998,0.472053083672151
"778",1998,0.487152487915429
"779",1998,0.431828515811881
"780",1998,0.628880636811016
"781",1998,0.621728355216786
"782",1998,0.490962799337784
"783",1998,0.676577046013357
"784",1998,0.523693585324838
"785",1998,0.451154732237164
"786",1998,0.530866415029265
"787",1998,0.482739926269278
"788",1998,0.486054907542733
"789",1998,0.774629183096087
"790",1998,0.497725426711279
"791",1998,0.525876018349115
"792",1998,0.405014928412031
"793",1998,0.836227848114791
"794",1998,0.417133277143124
"795",1998,0.557917295845237
"796",1998,0.470778360163682
"797",1998,0.516906106726899
"798",1998,0.419823156699968
"799",1998,0.423231641353708
"800",1998,0.463562743808701
"801",1998,0.467406997124289
"802",1998,0.44429822574829
"803",1998,0.47558932726342
"804",1998,0.500336942916722
"805",1998,0.530307576621398
"806",1998,0.44398549403932
"807",1998,0.48228615831283
"808",1998,0.975181839713577
"809",1998,0.363715862345372
"810",1998,0.44328464146665
"811",1998,0.498020601532413
"812",1998,0.673914385899561
"813",1998,0.476835549632461
"814",1998,0.467578628890972
"815",1998,0.517298611386541
"816",1998,0.439029982523937
"817",1998,0.459945600218394
"818",1998,0.47391164768154
"819",1998,0.446060841344334
"820",1998,0.451770342836691
"821",1998,0.516487115419098
"822",1998,0.558289791318404
"823",1998,0.515257349901186
"824",1998,0.518263124425009
"825",1998,0.475841772448185
"826",1998,0.440267972967942
"827",1998,0.550899913022443
"828",1998,0.497953622934035
"829",1998,0.496047703333325
"830",1998,0.486125963381968
"831",1998,0.467571182974923
"832",1998,0.447050934263344
"833",1998,0.438154023361752
"834",1998,0.511162587672995
"835",1998,0.520952608368181
"836",1998,0.425207962346304
"837",1998,0.459541390549716
"838",1998,0.606356897270349
"839",1998,0.455813620139014
"840",1998,0.514579546069952
"841",1998,0.494270099545625
"842",1998,0.413813711322042
"843",1998,0.461492491568788
"844",1998,0.484340866802578
"845",1998,0.451307271616841
"846",1998,0.511403446940204
"847",1998,0.474203369613771
"848",1998,0.398010258608807
"849",1998,0.537511347012707
"850",1998,0.466220693425196
"851",1998,0.429748775409145
"852",1998,0.438222769675625
"853",1998,0.467209637570767
"854",1998,0.237436473893186
"855",1998,0.458569666293387
"856",1998,0.406442142359655
"857",1998,0.485558620875624
"858",1998,0.549409419311852
"859",1998,0.475094188938183
"860",1998,0.452949789529281
"861",1998,0.361448792337907
"862",1998,0.490525856543306
"863",1998,0.520019031549575
"864",1998,0.522014054715921
"865",1998,0.42331402202633
"866",1998,0.411400345214953
"867",1998,0.506136228138765
"868",1998,0.447951878500625
"869",1998,0.544989851696783
"870",1998,0.504884383002874
"871",1998,0.467858146980837
"872",1998,0.476993979627123
"873",1998,0.428213732779844
"874",1998,0.492548639913374
"875",1998,0.430818092779922
"876",1998,0.471359496638623
"877",1998,0.467856801854198
"878",1998,0.418223348328606
"879",1998,0.431243072128798
"880",1998,0.524925488867093
"881",1998,0.383945191269042
"882",1998,0.605044867168422
"883",1998,0.383392550361041
"884",1998,0.47377867336276
"885",1998,0.550169258085612
"886",1998,0.399231742202586
"887",1998,0.552110197013466
"888",1998,0.43271054664724
"889",1998,0.460273107783296
"890",1998,0.548242378400961
"891",1998,0.569182166845182
"892",1998,0.466990315408281
"893",1998,0.458954558655565
"894",1998,0.496265076838896
"895",1998,0.348729296723545
"896",1998,0.497748462492371
"897",1998,0.470657666920745
"898",1998,0.463154326132661
"899",1998,0.527165187355718
"900",1998,0.565578402273915
"901",1998,0.483869229430876
"902",1998,0.527648367579987
"903",1998,0.16814291057206
"904",1998,0.513466767697424
"905",1998,0.358113046649956
"906",1998,0.444803724196441
"907",1998,0.472254039682289
"908",1998,0.436631694254317
"909",1998,0.419652328508227
"910",1998,0.400613662230122
"911",1998,0.443222494324303
"912",1998,0.493524795408138
"913",1998,0.41446378009569
"914",1998,0.403364739381118
"915",1998,0.33360967753352
"916",1998,0.533680090339941
"917",1998,0.546495351890375
"918",1998,0.451064550313772
"919",1998,0.4614750073299
"920",1998,0.527726502235155
"921",1998,0.453990816792602
"922",1998,0.493378972286764
"923",1998,0.297743350864735
"924",1998,0.428235573520049
"925",1998,0.441587649585752
"926",1998,0.508010237960213
"927",1998,0.555859241438441
"928",1998,0.390651851682821
"929",1998,0.367264028175017
"930",1998,0.464772848300715
"931",1998,0.357146581764676
"932",1998,0.534066922735324
"933",1998,0.518424713702151
"934",1998,0.476634410961613
"935",1998,0.447184258923839
"936",1998,0.565544038392335
"937",1998,0.195406685329607
"938",1998,0.421168872408529
"939",1998,0.538124324127097
"940",1998,0.39052679229326
"941",1998,0.482111170611641
"942",1998,0.511847891136885
"943",1998,0.535184776398346
"944",1998,0.432784510836781
"945",1998,0.524296935696865
"946",1998,0.514061136059901
"947",1998,0.519726667122436
"948",1998,0.44406471761977
"949",1998,0.371021094621462
"950",1998,0.498779865439148
"951",1998,0.480364630055503
"952",1998,0.421649086094571
"953",1998,0.405892747856429
"954",1998,0.442633781532158
"955",1998,0.493007240959742
"956",1998,0.45825129477586
"957",1998,0.483243265794313
"958",1998,0.521742252897197
"959",1998,0.394653600514659
"960",1998,0.550228389408482
"961",1998,0.510803939737816
"962",1998,0.409114721259649
"963",1998,0.426632747070729
"964",1998,0.513058404540999
"965",1998,0.439204035653015
"966",1998,0.469781236137317
"967",1998,0.391716248874377
"968",1998,0.47481287998276
"969",1998,0.465687923087169
"970",1998,0.380603097265568
"971",1998,0.465577394559096
"972",1998,0.462175520916863
"973",1998,0.433387385267683
"974",1998,0.510797991929756
"975",1998,0.495825316015543
"976",1998,0.481424955479627
"977",1998,0.472407613344856
"978",1998,0.536277842608688
"979",1998,0.320953337441905
"980",1998,0.470264837889393
"981",1998,0.498973789025756
"982",1998,0.448327507473101
"983",1998,0.395081233506057
"984",1998,0.513255321438458
"985",1998,0.45327442209989
"986",1998,0.486697763857834
"987",1998,0.506279915855058
"988",1998,0.717199030185231
"989",1998,0.41715775442408
"990",1998,0.481926405146133
"991",1998,0.857653407020302
"992",1998,0.43513333329576
"993",1998,0.409018467798053
"994",1998,0.506868049395075
"995",1998,0.445339735983714
"996",1998,0.385253633293593
"997",1998,0.501951858824001
"998",1998,0.526286124813982
"999",1998,0.445681518827022
