"","X.1","subdata"
"1",1998,0.286466529084774
"2",1998,0.286466529084774
"3",1998,0.286466529084774
"4",1998,0.286466529084774
"5",1998,0.286466529084774
"6",1998,0.286466529084774
"7",1998,0.286466529084774
"8",1998,0.286466529084774
"9",1998,0.286466529084774
"10",1998,0.286466529084774
"11",1998,0.286466529084774
"12",1998,0.286466529084774
"13",1998,0.286466529084774
"14",1998,0.316355550532074
"15",1998,0.316355550532074
"16",1998,0.316355550532074
"17",1998,0.316355550532074
"18",1998,0.316355550532074
"19",1998,0.316355550532074
"20",1998,0.316355550532074
"21",1998,0.316355550532074
"22",1998,0.316355550532074
"23",1998,0.316355550532074
"24",1998,0.316355550532074
"25",1998,0.316355550532074
"26",1998,0.316355550532074
"27",1998,0.316355550532074
"28",1998,0.316355550532074
"29",1998,0.342260583148322
"30",1998,0.350717741567437
"31",1998,0.350717741567437
"32",1998,0.350717741567437
"33",1998,0.350717741567437
"34",1998,0.350717741567437
"35",1998,0.350717741567437
"36",1998,0.350717741567437
"37",1998,0.350717741567437
"38",1998,0.350717741567437
"39",1998,0.350717741567437
"40",1998,0.350717741567437
"41",1998,0.350717741567437
"42",1998,0.350717741567437
"43",1998,0.350717741567437
"44",1998,0.350717741567437
"45",1998,0.350717741567437
"46",1998,0.350717741567437
"47",1998,0.350717741567437
"48",1998,0.350717741567437
"49",1998,0.350717741567437
"50",1998,0.350717741567437
"51",1998,0.350717741567437
"52",1998,0.350717741567437
"53",1998,0.350717741567437
"54",1998,0.360345501061869
"55",1998,0.366189669627751
"56",1998,0.366189669627751
"57",1998,0.366189669627751
"58",1998,0.366189669627751
"59",1998,0.366189669627751
"60",1998,0.366189669627751
"61",1998,0.366189669627751
"62",1998,0.366189669627751
"63",1998,0.366189669627751
"64",1998,0.366189669627751
"65",1998,0.366189669627751
"66",1998,0.366189669627751
"67",1998,0.366189669627751
"68",1998,0.366189669627751
"69",1998,0.366189669627751
"70",1998,0.368760649624521
"71",1998,0.368760649624521
"72",1998,0.368760649624521
"73",1998,0.368760649624521
"74",1998,0.368760649624521
"75",1998,0.368760649624521
"76",1998,0.368760649624521
"77",1998,0.368760649624521
"78",1998,0.368760649624521
"79",1998,0.368760649624521
"80",1998,0.368760649624521
"81",1998,0.368760649624521
"82",1998,0.368760649624521
"83",1998,0.368760649624521
"84",1998,0.368760649624521
"85",1998,0.368760649624521
"86",1998,0.368760649624521
"87",1998,0.368760649624521
"88",1998,0.377092531614933
"89",1998,0.377092531614933
"90",1998,0.377092531614933
"91",1998,0.377092531614933
"92",1998,0.377092531614933
"93",1998,0.377092531614933
"94",1998,0.377092531614933
"95",1998,0.377092531614933
"96",1998,0.377092531614933
"97",1998,0.377092531614933
"98",1998,0.377092531614933
"99",1998,0.377092531614933
"100",1998,0.377092531614933
"101",1998,0.377092531614933
"102",1998,0.377092531614933
"103",1998,0.377092531614933
"104",1998,0.377092531614933
"105",1998,0.380923370599855
"106",1998,0.380923370599855
"107",1998,0.380923370599855
"108",1998,0.380923370599855
"109",1998,0.380923370599855
"110",1998,0.380923370599855
"111",1998,0.380923370599855
"112",1998,0.380923370599855
"113",1998,0.380923370599855
"114",1998,0.380923370599855
"115",1998,0.380923370599855
"116",1998,0.394381453251087
"117",1998,0.394381453251087
"118",1998,0.39691229252224
"119",1998,0.39691229252224
"120",1998,0.39691229252224
"121",1998,0.39691229252224
"122",1998,0.402802577907722
"123",1998,0.409933686026166
"124",1998,0.409933686026166
"125",1998,0.409933686026166
"126",1998,0.409933686026166
"127",1998,0.409933686026166
"128",1998,0.409933686026166
"129",1998,0.409933686026166
"130",1998,0.409933686026166
"131",1998,0.409933686026166
"132",1998,0.409933686026166
"133",1998,0.409933686026166
"134",1998,0.409933686026166
"135",1998,0.409933686026166
"136",1998,0.409933686026166
"137",1998,0.409933686026166
"138",1998,0.409933686026166
"139",1998,0.409933686026166
"140",1998,0.409933686026166
"141",1998,0.409933686026166
"142",1998,0.409933686026166
"143",1998,0.412689685371037
"144",1998,0.412689685371037
"145",1998,0.412689685371037
"146",1998,0.412689685371037
"147",1998,0.412689685371037
"148",1998,0.412689685371037
"149",1998,0.412689685371037
"150",1998,0.412689685371037
"151",1998,0.412689685371037
"152",1998,0.412689685371037
"153",1998,0.412689685371037
"154",1998,0.412689685371037
"155",1998,0.412689685371037
"156",1998,0.412689685371037
"157",1998,0.412689685371037
"158",1998,0.412689685371037
"159",1998,0.412689685371037
"160",1998,0.412689685371037
"161",1998,0.412689685371037
"162",1998,0.412689685371037
"163",1998,0.412689685371037
"164",1998,0.420820120625811
"165",1998,0.420820120625811
"166",1998,0.420820120625811
"167",1998,0.420820120625811
"168",1998,0.420820120625811
"169",1998,0.420820120625811
"170",1998,0.420820120625811
"171",1998,0.420820120625811
"172",1998,0.430475290397204
"173",1998,0.440646262162751
"174",1998,0.440646262162751
"175",1998,0.440646262162751
"176",1998,0.440646262162751
"177",1998,0.440646262162751
"178",1998,0.440646262162751
"179",1998,0.440646262162751
"180",1998,0.440646262162751
"181",1998,0.440646262162751
"182",1998,0.440646262162751
"183",1998,0.440646262162751
"184",1998,0.440646262162751
"185",1998,0.440646262162751
